;nodeI;nodeJ;distance;danger;amenagement
2980;1227;1226;1.4073;2.8146;0
2981;1227;1268;1.304;1.304;1
2982;1228;1227;0.4862;0.9724;0
2983;1228;1267;1.4379;2.8758;0
2984;1231;1191;0.83;1.66;0
2985;1231;1232;1.0988;2.1976;0
2986;1232;1231;1.0988;2.1976;0
2987;1232;1192;0.7272;1.4544;0
2988;1232;1193;1.5827;3.1654;0
2989;1233;1234;0.7392;1.4784;0
2990;1233;1272;1.393;1.393;1
2991;1234;1233;0.7392;1.4784;0
2992;1235;1234;0.978;1.956;0
2993;1235;1196;1.0628;1.0628;1
2994;1238;1198;1.0865;2.173;0
2995;1238;1197;1.5706;3.1412;0
2996;1238;1239;1.0137;2.0274;0
2997;1238;1278;1.1027;2.2054;0
2998;1239;1238;1.0137;2.0274;0
2999;1239;1199;0.6603;1.3206;0
3000;1240;1201;1.0934;2.1868;0
3001;1240;1281;1.5254;3.0508;0
3002;1241;1242;0.8866;1.7732;0
3003;1241;1281;0.8394;1.6788;0
3004;1242;1201;1.6744;3.3488;0
3005;1242;1203;1.4739;2.9478;0
3006;1242;1281;1.1813;2.3626;0
3007;1244;1204;1.0905;2.181;0
3008;1244;1205;1.5987;3.1974;0
3009;1244;1284;1.2014;1.2014;1
3010;1245;1205;1.1962;2.3924;0
3011;1245;1204;1.5547;1.5547;1
3012;1245;1246;0.9552;1.9104;0
3013;1246;1205;1.5435;3.087;0
3014;1246;1287;1.2743;2.5486;0
3015;1247;1207;1.3822;2.7644;0
3016;1247;1208;1.6406;3.2812;0
3017;1247;1286;1.3582;2.7164;0
3018;1247;1287;0.598;1.196;0
3019;1248;1208;0.98;1.96;0
3020;1248;1209;1.5817;3.1634;0
3021;1248;1288;1.1344;2.2688;0
3022;1248;1289;1.6882;3.3764;0
3023;1250;1209;1.4174;2.8348;0
3024;1250;1211;1.2282;2.4564;0
3025;1250;1289;1.2412;2.4824;0
3026;1250;1290;0.9321;1.8642;0
3027;1250;1291;1.3031;2.6062;0
3028;1251;1250;0.9766;1.9532;0
3029;1251;1211;1.3139;2.6278;0
3030;1251;1290;1.0116;2.0232;0
3031;1251;1292;1.3746;2.7492;0
3032;1252;1293;1.1069;2.2138;0
3033;1254;1213;1.3482;1.3482;1
3034;1254;1293;1.3598;1.3598;1
3035;1254;1295;1.3914;1.3914;1
3036;1257;1258;0.6151;1.2302;0
3037;1257;1296;1.5851;3.1702;0
3038;1258;1257;0.6151;1.2302;0
3039;1258;1218;1.0499;2.0998;0
3040;1258;1217;1.475;1.475;1
3041;1258;1297;1.5244;1.5244;1
3042;1260;1220;1.2205;2.441;0
3043;1260;1261;0.7206;1.4412;0
3044;1260;1300;1.0981;2.1962;0
3045;1261;1260;0.7206;1.4412;0
3046;1261;1221;0.802;1.604;0
3047;1261;1220;1.5611;3.1222;0
3048;1261;1262;0.8027;1.6054;0
3049;1261;1300;1.3954;2.7908;0
3050;1262;1222;1.1663;2.3326;0
3051;1262;1223;1.652;3.304;0
3052;1263;1224;1.4376;2.8752;0
3053;1265;1224;1.6026;3.2052;0
3054;1265;1266;1.3274;2.6548;0
3055;1266;1265;1.3274;2.6548;0
3056;1266;1226;0.652;1.304;0
3057;1266;1267;0.9658;1.9316;0
3058;1266;1307;1.5604;3.1208;0
3059;1267;1266;0.9658;1.9316;0
3060;1267;1226;1.4563;2.9126;0
3061;1267;1268;1.3248;1.3248;1
3062;1267;1306;1.2288;2.4576;0
3063;1267;1307;1.011;2.022;0
3064;1268;1267;1.3248;2.6496;0
3065;1268;1228;1.0836;2.1672;0
3066;1268;1227;1.304;1.304;1
3067;1268;1308;1.0305;1.0305;1
3068;1268;1309;1.1004;2.2008;0
3069;1272;1233;1.393;1.393;1
3070;1272;1273;0.8071;0.8071;1
3071;1273;1272;0.8071;0.8071;1
3072;1273;1313;1.329;1.329;1
3073;1274;1313;1.6713;3.3426;0
3074;1275;1234;1.5796;3.1592;0
3075;1275;1315;1.0085;2.017;0
3076;1278;1238;1.1027;2.2054;0
3077;1278;1239;1.8622;3.7244;0
3078;1278;1318;0.6909;1.3818;0
3079;1280;1281;1.0127;1.0127;1
3080;1280;1320;0.5605;0.5605;1
3081;1281;1280;1.0127;1.0127;1
3082;1281;1241;0.8394;1.6788;0
3083;1281;1240;1.5254;3.0508;0
3084;1281;1242;1.1813;2.3626;0
3085;1282;1321;1.6685;3.337;0
3086;1282;1322;0.964;1.928;0
3087;1284;1244;1.2014;2.4028;0
3088;1284;1285;0.6352;1.2704;0
3089;1284;1325;1.0537;1.0537;1
3090;1285;1284;0.6352;1.2704;0
3091;1285;1286;1.209;2.418;0
3092;1285;1325;1.179;2.358;0
3093;1286;1285;1.209;2.418;0
3094;1286;1247;1.3582;2.7164;0
3095;1286;1325;1.8247;3.6494;0
3096;1286;1327;1.5359;3.0718;0
3097;1287;1247;0.598;1.196;0
3098;1287;1246;1.2743;2.5486;0
3099;1287;1327;1.3696;2.7392;0
3100;1288;1287;1.1768;2.3536;0
3101;1288;1248;1.1344;2.2688;0
3102;1288;1327;1.674;3.348;0
3103;1288;1329;1.0853;2.1706;0
3104;1289;1248;1.6882;3.3764;0
3105;1289;1290;0.8119;1.6238;0
3106;1290;1289;0.8119;1.6238;0
3107;1290;1250;0.9321;1.8642;0
3108;1290;1251;1.0116;2.0232;0
3109;1290;1291;0.9004;1.8008;0
3110;1291;1290;0.9004;1.8008;0
3111;1291;1250;1.3031;2.6062;0
3112;1291;1292;1.0909;2.1818;0
3113;1292;1251;1.3746;2.7492;0
3114;1292;1293;0.7457;1.4914;0
3115;1292;1333;1.4085;2.817;0
3116;1292;1252;1.7247;3.4494;0
3117;1293;1292;0.7457;1.4914;0
3118;1293;1254;1.3598;1.3598;1
3119;1293;1333;1.3133;1.3133;1
3120;1294;1295;0.9517;1.9034;0
3121;1295;1294;0.9517;1.9034;0
3122;1295;1254;1.3914;1.3914;1
3123;1295;1335;1.3009;2.6018;0
3124;1295;1336;1.6386;1.6386;1
3125;1296;1295;1.0153;2.0306;0
3126;1296;1257;1.5851;3.1702;0
3127;1296;1297;0.7659;1.5318;0
3128;1296;1337;1.1765;2.353;0
3129;1297;1296;0.7659;1.5318;0
3130;1297;1257;1.0039;2.0078;0
3131;1297;1258;1.5244;1.5244;1
3132;1297;1298;1.3849;2.7698;0
3133;1297;1336;1.4837;1.4837;1
3134;1297;1337;0.6881;1.3762;0
3135;1298;1337;1.2568;2.5136;0
3136;1300;1260;1.0981;2.1962;0
3137;1300;1261;1.3954;2.7908;0
3138;1300;1339;1.5789;3.1578;0
3139;1305;1266;1.3753;2.7506;0
3140;1306;1305;0.942;1.884;0
3141;1306;1267;1.2288;1.2288;1
3142;1306;1307;0.7465;1.493;0
3143;1306;1346;1.1843;1.1843;1
3144;1306;1347;1.516;1.516;1
3145;1307;1306;0.7465;1.493;0
3146;1307;1267;1.011;2.022;0
3147;1307;1347;0.943;1.886;0
3148;1308;1268;1.0305;1.0305;1
3149;1308;1309;0.9694;0.9694;1
3150;1308;1347;1.2836;1.2836;1
3151;1308;1349;1.1565;2.313;0
3152;1309;1308;0.9694;0.9694;1
3153;1309;1268;1.1004;2.2008;0
3154;1309;1350;1.4878;1.4878;1
3155;1310;1311;1.3324;2.6648;0
3156;1310;1349;1.2851;2.5702;0
3157;1310;1350;0.7387;1.4774;0
3158;1311;1310;1.7247;3.4494;0
3159;1313;1274;1.6713;3.3426;0
3160;1313;1352;1.6639;1.6639;1
3161;1313;1353;0.8225;1.645;0
3162;1313;1354;1.3559;2.7118;0
3163;1315;1275;1.0085;2.017;0
3164;1315;1355;1.0035;2.007;0
3165;1315;1356;1.4011;2.8022;0
3166;1316;1315;0.7446;1.4892;0
3167;1316;1355;1.1228;2.2456;0
3168;1317;1316;1.7247;3.4494;0
3169;1318;1358;1.3129;2.6258;0
3170;1320;1280;0.5605;0.5605;1
3171;1320;1321;0.7467;0.7467;1
3172;1321;1320;0.7467;0.7467;1
3173;1321;1282;1.6685;3.337;0
3174;1321;1322;0.874;0.874;1
3175;1321;1360;1.1851;1.1851;1
3176;1321;1362;1.3157;1.3157;1
3177;1322;1321;0.874;1.748;0
3178;1322;1282;0.964;1.928;0
3179;1323;1284;1.7761;3.5522;0
3180;1324;1323;1.3849;2.7698;0
3181;1324;1364;0.8289;1.6578;0
3182;1324;1365;0.902;1.804;0
3183;1325;1285;1.179;2.358;0
3184;1325;1284;1.0537;2.1074;0
3185;1325;1286;1.8247;3.6494;0
3186;1325;1365;0.7963;1.5926;0
3187;1326;1366;1.2696;2.5392;0
3188;1327;1287;1.3696;2.7392;0
3189;1327;1286;1.5359;3.0718;0
3190;1327;1288;1.674;3.348;0
3191;1327;1368;1.3536;2.7072;0
3192;1329;1289;1.1143;2.2286;0
3193;1329;1288;1.0853;2.1706;0
3194;1329;1290;1.6888;3.3776;0
3195;1329;1368;1.3417;2.6834;0
3196;1329;1370;1.4332;2.8664;0
3197;1331;1291;1.1956;2.3912;0
3198;1331;1292;1.1431;2.2862;0
3199;1331;1372;1.3021;2.6042;0
3200;1333;1293;1.3133;1.3133;1
3201;1333;1292;1.4085;2.817;0
3202;1333;1372;1.5403;3.0806;0
3203;1335;1295;1.3009;2.6018;0
3204;1335;1374;1.2;1.2;1
3205;1335;1375;0.9872;1.9744;0
3206;1335;1376;1.8581;3.7162;0
3207;1336;1295;1.6386;1.6386;1
3208;1336;1297;1.4837;1.4837;1
3209;1336;1337;1.3322;2.6644;0
3210;1336;1375;1.1531;2.3062;0
3211;1336;1376;1.0493;2.0986;0
3212;1337;1297;0.6881;1.3762;0
3213;1337;1296;1.1765;2.353;0
3214;1337;1298;1.2568;2.5136;0
3215;1337;1377;1.3305;2.661;0
3216;1338;1377;1.4855;2.971;0
3217;1338;1378;1.573;3.146;0
3218;1339;1298;0.9889;1.9778;0
3219;1339;1300;1.5789;3.1578;0
3220;1339;1379;1.1402;2.2804;0
3221;1340;1339;0.9592;1.9184;0
3222;1340;1341;1.1624;2.3248;0
3223;1340;1379;1.0644;2.1288;0
3224;1341;1340;1.1624;2.3248;0
3225;1341;1342;1.1058;2.2116;0
3226;1342;1341;1.1058;2.2116;0
3227;1342;1383;1.5581;3.1162;0
3228;1343;1383;1.1345;2.269;0
3229;1343;1342;1.7247;3.4494;0
3230;1346;1306;1.1843;1.1843;1
3231;1346;1307;1.3722;2.7444;0
3232;1346;1385;1.1982;1.1982;1
3233;1346;1387;1.5724;1.5724;1
3234;1347;1346;1.3374;2.6748;0
3235;1347;1307;0.943;1.886;0
3236;1347;1306;1.516;1.516;1
3237;1347;1308;1.2836;1.2836;1
3238;1349;1308;1.1565;2.313;0
3239;1349;1310;1.2851;2.5702;0
3240;1349;1350;1.3285;2.657;0
3241;1350;1349;1.3285;2.657;0
3242;1350;1310;0.7387;1.4774;0
3243;1350;1309;1.4878;1.4878;1
3244;1350;1311;1.4347;2.8694;0
3245;1350;1389;1.8739;3.7478;0
3246;1350;1390;1.2928;1.2928;1
3247;1352;1311;1.4277;2.8554;0
3248;1352;1313;1.6639;1.6639;1
3249;1352;1353;1.4797;2.9594;0
3250;1352;1392;0.9176;0.9176;1
3251;1353;1352;1.4797;2.9594;0
3252;1353;1394;1.0389;2.0778;0
3253;1354;1313;1.3559;2.7118;0
3254;1354;1355;1.0877;2.1754;0
3255;1354;1393;1.3187;2.6374;0
3256;1354;1395;1.2178;2.4356;0
3257;1355;1354;1.0877;2.1754;0
3258;1355;1315;1.0035;2.007;0
3259;1355;1316;1.1228;2.2456;0
3260;1355;1356;0.8176;1.6352;0
3261;1356;1355;0.8176;1.6352;0
3262;1356;1315;1.4011;2.8022;0
3263;1356;1395;1.3234;2.6468;0
3264;1357;1317;1.2161;2.4322;0
3265;1357;1397;0.7397;1.4794;0
3266;1358;1318;1.3129;2.6258;0
3267;1358;1398;0.8102;1.6204;0
3268;1360;1321;1.1851;2.3702;0
3269;1360;1400;1.1561;1.1561;1
3270;1360;1401;1.7247;3.4494;0
3271;1362;1321;1.3157;1.3157;1
3272;1364;1324;0.8289;1.6578;0
3273;1364;1365;1.0629;2.1258;0
3274;1364;1405;1.6102;3.2204;0
3275;1365;1364;1.0629;2.1258;0
3276;1365;1325;0.7963;1.5926;0
3277;1365;1324;0.902;1.804;0
3278;1365;1405;1.1645;2.329;0
3279;1366;1326;1.2696;2.5392;0
3280;1366;1406;1.1275;2.255;0
3281;1366;1407;1.1635;2.327;0
3282;1368;1327;1.3536;2.7072;0
3283;1368;1407;1.5888;3.1776;0
3284;1369;1370;0.6833;1.3666;0
3285;1369;1409;0.9472;1.8944;0
3286;1369;1410;1.3318;2.6636;0
3287;1370;1369;0.6833;1.3666;0
3288;1370;1329;1.4332;2.8664;0
3289;1370;1371;1.4439;2.8878;0
3290;1370;1409;1.3676;2.7352;0
3291;1370;1410;1.2745;2.549;0
3292;1371;1370;1.4439;2.8878;0
3293;1371;1372;0.5934;1.1868;0
3294;1371;1410;1.707;3.414;0
3295;1371;1412;1.2735;2.547;0
3296;1372;1371;0.5934;1.1868;0
3297;1372;1331;1.3021;2.6042;0
3298;1374;1335;1.2;1.2;1
3299;1374;1375;0.7748;0.7748;1
3300;1374;1414;1.0774;2.1548;0
3301;1374;1415;1.248;2.496;0
3302;1375;1374;0.7748;0.7748;1
3303;1375;1335;0.9872;1.9744;0
3304;1375;1376;1.3725;2.745;0
3305;1376;1375;1.3725;2.745;0
3306;1376;1336;1.0493;2.0986;0
3307;1376;1335;1.8581;3.7162;0
3308;1376;1416;0.9138;1.8276;0
3309;1377;1338;1.4855;2.971;0
3310;1377;1378;0.6559;1.3118;0
3311;1377;1417;1.1429;2.2858;0
3312;1378;1338;1.573;3.146;0
3313;1378;1337;1.7868;3.5736;0
3314;1378;1417;1.1658;2.3316;0
3315;1379;1339;1.1402;2.2804;0
3316;1379;1340;1.0644;2.1288;0
3317;1379;1380;0.6142;1.2284;0
3318;1379;1418;1.6038;3.2076;0
3319;1379;1420;1.2862;2.5724;0
3320;1380;1379;0.6142;1.2284;0
3321;1380;1339;1.3275;2.655;0
3322;1383;1343;1.1345;2.269;0
3323;1384;1385;0.8322;1.6644;0
3324;1384;1424;1.1992;2.3984;0
3325;1385;1384;0.8322;1.6644;0
3326;1385;1346;1.1982;1.1982;1
3327;1385;1424;1.3655;1.3655;1
3328;1385;1425;0.8398;1.6796;0
3329;1387;1346;1.5724;1.5724;1
3330;1388;1389;0.9827;1.9654;0
3331;1388;1428;1.0615;2.123;0
3332;1389;1388;0.9827;1.9654;0
3333;1389;1349;1.2229;2.4458;0
3334;1389;1390;1.0611;2.1222;0
3335;1389;1428;1.3062;2.6124;0
3336;1389;1430;1.9376;3.8752;0
3337;1390;1389;1.0611;2.1222;0
3338;1390;1350;1.2928;1.2928;1
3339;1392;1352;0.9176;0.9176;1
3340;1392;1353;1.3078;2.6156;0
3341;1392;1393;1.0976;2.1952;0
3342;1392;1431;1.6673;3.3346;0
3343;1392;1433;1.1392;2.2784;0
3344;1393;1354;1.3187;2.6374;0
3345;1393;1394;0.6604;1.3208;0
3346;1394;1393;0.6604;1.3208;0
3347;1394;1353;1.0389;2.0778;0
3348;1394;1433;1.1998;2.3996;0
3349;1394;1434;1.317;2.634;0
3350;1395;1354;1.2178;2.4356;0
3351;1395;1356;1.3234;2.6468;0
3352;1395;1434;1.5232;3.0464;0
3353;1395;1435;1.1131;2.2262;0
3354;1395;1436;1.5142;3.0284;0
3355;1397;1357;0.7397;1.4794;0
3356;1397;1356;0.8902;1.7804;0
3357;1397;1398;1.5545;3.109;0
3358;1397;1436;1.6486;3.2972;0
3359;1397;1437;1.2829;2.5658;0
3360;1397;1438;1.5924;3.1848;0
3361;1398;1397;1.5545;3.109;0
3362;1398;1358;0.8102;1.6204;0
3363;1398;1437;1.6634;3.3268;0
3364;1398;1439;1.4006;2.8012;0
3365;1400;1360;1.1561;2.3122;0
3366;1401;1441;0.9132;1.8264;0
3367;1401;1442;1.4451;2.8902;0
3368;1402;1441;1.6239;3.2478;0
3369;1402;1362;1.7247;1.7247;1
3370;1403;1443;0.9955;1.991;0
3371;1405;1365;1.1645;2.329;0
3372;1405;1364;1.6102;3.2204;0
3373;1405;1406;1.2965;2.593;0
3374;1406;1405;1.2965;2.593;0
3375;1406;1366;1.1275;2.255;0
3376;1407;1366;1.1635;2.327;0
3377;1407;1368;1.5888;3.1776;0
3378;1407;1447;1.1745;2.349;0
3379;1409;1369;0.9472;1.8944;0
3380;1409;1410;0.9055;1.811;0
3381;1409;1448;1.4737;2.9474;0
3382;1409;1449;1.0689;2.1378;0
3383;1409;1450;1.8618;3.7236;0
3384;1410;1409;0.9055;1.811;0
3385;1410;1370;1.2745;2.549;0
3386;1410;1369;1.3318;2.6636;0
3387;1410;1449;1.2559;2.5118;0
3388;1412;1372;0.8597;1.7194;0
3389;1412;1413;0.6267;1.2534;0
3390;1413;1412;0.6267;1.2534;0
3391;1414;1374;1.0774;2.1548;0
3392;1415;1374;1.248;2.496;0
3393;1415;1416;0.8346;1.6692;0
3394;1415;1455;0.8242;1.6484;0
3395;1416;1415;0.8346;1.6692;0
3396;1416;1375;1.2731;2.5462;0
3397;1416;1377;1.6861;3.3722;0
3398;1416;1417;1.2809;2.5618;0
3399;1416;1455;1.0964;2.1928;0
3400;1416;1456;1.3503;2.7006;0
3401;1417;1416;1.2809;2.5618;0
3402;1417;1377;1.1429;2.2858;0
3403;1417;1378;1.1658;2.3316;0
3404;1417;1418;0.8309;1.6618;0
3405;1417;1456;1.3799;2.7598;0
3406;1418;1417;0.8309;1.6618;0
3407;1418;1457;1.3932;2.7864;0
3408;1419;1378;1.3097;2.6194;0
3409;1419;1459;1.0719;2.1438;0
3410;1419;1460;1.6182;3.2364;0
3411;1420;1419;0.7855;1.571;0
3412;1420;1379;1.2862;2.5724;0
3413;1421;1462;1.6085;3.217;0
3414;1423;1462;1.5457;3.0914;0
3415;1423;1463;0.9867;1.9734;0
3416;1424;1384;1.1992;2.3984;0
3417;1424;1385;1.3655;1.3655;1
3418;1425;1385;0.8398;1.6796;0
3419;1428;1388;1.0615;2.123;0
3420;1428;1389;1.3062;2.6124;0
3421;1428;1468;1.1857;2.3714;0
3422;1428;1469;1.9993;3.9986;0
3423;1429;1388;1.7645;3.529;0
3424;1429;1469;1.2119;2.4238;0
3425;1429;1470;1.6767;3.3534;0
3426;1430;1429;1.3142;2.6284;0
3427;1430;1389;1.9376;3.8752;0
3428;1430;1470;0.9584;1.9168;0
3429;1431;1472;1.1549;2.3098;0
3430;1432;1433;1.1417;2.2834;0
3431;1433;1432;1.1417;2.2834;0
3432;1433;1392;1.1392;2.2784;0
3433;1433;1394;1.1998;2.3996;0
3434;1433;1472;1.3915;2.783;0
3435;1433;1474;1.5638;3.1276;0
3436;1434;1394;1.317;2.634;0
3437;1434;1395;1.5232;3.0464;0
3438;1434;1475;1.4763;2.9526;0
3439;1435;1436;0.8165;0.8165;1
3440;1435;1474;1.3191;1.3191;1
3441;1436;1435;0.8165;0.8165;1
3442;1436;1395;1.5142;3.0284;0
3443;1436;1397;1.6486;3.2972;0
3444;1436;1475;1.3089;2.6178;0
3445;1436;1477;1.0985;1.0985;1
3446;1437;1397;1.2829;2.5658;0
3447;1437;1398;1.6634;3.3268;0
3448;1437;1438;0.7651;1.5302;0
3449;1437;1477;0.766;1.532;0
3450;1437;1478;1.2631;2.5262;0
3451;1438;1398;1.1465;2.293;0
3452;1438;1397;1.5924;3.1848;0
3453;1438;1439;1.2516;2.5032;0
3454;1438;1477;1.1236;2.2472;0
3455;1439;1438;1.2516;2.5032;0
3456;1439;1398;1.4006;2.8012;0
3457;1439;1479;0.5343;1.0686;0
3458;1441;1401;0.9132;1.8264;0
3459;1441;1402;1.6239;3.2478;0
3460;1441;1442;1.1258;2.2516;0
3461;1442;1441;1.1258;2.2516;0
3462;1442;1401;1.4451;2.8902;0
3463;1442;1481;1.8604;3.7208;0
3464;1443;1403;0.9955;1.991;0
3465;1443;1484;1.6618;3.3236;0
3466;1444;1484;0.8316;1.6632;0
3467;1445;1485;1.1279;2.2558;0
3468;1445;1486;1.7284;3.4568;0
3469;1445;1444;1.7247;3.4494;0
3470;1447;1407;1.1745;2.349;0
3471;1447;1448;0.9967;1.9934;0
3472;1447;1487;0.964;1.928;0
3473;1448;1409;1.4737;2.9474;0
3474;1448;1449;0.7647;1.5294;0
3475;1448;1487;1.1696;2.3392;0
3476;1449;1409;1.0689;2.1378;0
3477;1449;1410;1.2559;2.5118;0
3478;1449;1450;1.2984;2.5968;0
3479;1449;1488;1.4459;2.8918;0
3480;1449;1490;1.6507;3.3014;0
3481;1450;1449;1.2984;2.5968;0
3482;1450;1409;1.8618;3.7236;0
3483;1450;1489;1.4048;2.8096;0
3484;1450;1491;1.064;2.128;0
3485;1453;1493;1.0951;2.1902;0
3486;1455;1416;1.0964;2.1928;0
3487;1455;1495;1.0297;2.0594;0
3488;1456;1416;1.3503;2.7006;0
3489;1456;1415;1.7278;3.4556;0
3490;1456;1496;1.1128;2.2256;0
3491;1457;1418;1.3932;2.7864;0
3492;1457;1498;1.2684;2.5368;0
3493;1459;1419;1.0719;2.1438;0
3494;1459;1418;1.7169;3.4338;0
3495;1459;1460;1.1421;2.2842;0
3496;1459;1498;1.352;2.704;0
3497;1459;1500;1.5671;3.1342;0
3498;1460;1459;1.1421;2.2842;0
3499;1460;1419;1.6182;3.2364;0
3500;1460;1421;1.5895;3.179;0
3501;1460;1501;1.0444;2.0888;0
3502;1462;1421;1.6085;3.217;0
3503;1462;1423;1.5457;3.0914;0
3504;1462;1502;0.6294;1.2588;0
3505;1462;1503;1.1176;2.2352;0
3506;1463;1502;1.2433;2.4866;0
3507;1463;1503;0.9298;1.8596;0
3508;1468;1508;1.1969;2.3938;0
3509;1468;1509;1.5783;3.1566;0
3510;1469;1429;1.2119;2.4238;0
3511;1469;1428;1.9993;3.9986;0
3512;1469;1430;1.587;3.174;0
3513;1469;1508;1.2012;2.4024;0
3514;1470;1430;0.9584;1.9168;0
3515;1470;1429;1.6767;3.3534;0
3516;1470;1510;0.7016;1.4032;0
3517;1470;1511;1.3287;2.6574;0
3518;1472;1431;1.1549;2.3098;0
3519;1472;1433;1.3915;2.783;0
3520;1474;1435;1.3191;1.3191;1
3521;1474;1475;1.1271;2.2542;0
3522;1474;1513;1.4388;1.4388;1
3523;1474;1514;0.9424;1.8848;0
3524;1475;1474;1.1271;2.2542;0
3525;1475;1434;1.4763;2.9526;0
3526;1475;1436;1.3089;2.6178;0
3527;1475;1476;1.1297;2.2594;0
3528;1475;1514;1.0378;2.0756;0
3529;1476;1475;1.1297;2.2594;0
3530;1476;1437;1.2846;2.5692;0
3531;1476;1477;0.7615;1.523;0
3532;1476;1515;1.5837;3.1674;0
3533;1476;1516;0.6742;1.3484;0
3534;1477;1476;0.7615;1.523;0
3535;1477;1437;0.766;1.532;0
3536;1477;1436;1.0985;1.0985;1
3537;1477;1438;1.1236;2.2472;0
3538;1477;1478;0.8267;0.8267;1
3539;1477;1516;1.2925;2.585;0
3540;1477;1517;1.5489;3.0978;0
3541;1478;1477;0.8267;0.8267;1
3542;1478;1438;1.0378;2.0756;0
3543;1478;1437;1.2631;2.5262;0
3544;1478;1479;1.2345;2.469;0
3545;1478;1518;1.0432;2.0864;0
3546;1479;1478;1.2345;2.469;0
3547;1481;1442;1.8604;3.7208;0
3548;1481;1521;0.5841;1.1682;0
3549;1481;1522;1.2693;2.5386;0
3550;1484;1444;0.8316;1.6632;0
3551;1484;1443;1.6618;3.3236;0
3552;1484;1485;0.5219;1.0438;0
3553;1484;1523;1.509;3.018;0
3554;1485;1445;1.1279;2.2558;0
3555;1486;1445;1.7284;3.4568;0
3556;1487;1447;0.964;1.928;0
3557;1487;1448;1.1696;2.3392;0
3558;1488;1487;1.0457;2.0914;0
3559;1488;1447;1.7019;3.4038;0
3560;1488;1449;1.4459;2.8918;0
3561;1488;1489;0.8031;1.6062;0
3562;1489;1488;0.8031;1.6062;0
3563;1489;1449;1.2611;2.5222;0
3564;1489;1448;1.4093;2.8186;0
3565;1489;1490;0.9919;1.9838;0
3566;1489;1528;1.7247;3.4494;0
3567;1490;1489;0.9919;1.9838;0
3568;1490;1450;0.8291;1.6582;0
3569;1490;1491;0.8461;1.6922;0
3570;1491;1490;0.8461;1.6922;0
3571;1491;1492;1.3461;2.6922;0
3572;1491;1531;0.7334;1.4668;0
3573;1492;1491;1.3461;2.6922;0
3574;1492;1531;1.6148;3.2296;0
3575;1492;1532;0.8374;1.6748;0
3576;1492;1533;1.5475;3.095;0
3577;1493;1453;1.0951;2.1902;0
3578;1493;1494;1.1499;2.2998;0
3579;1493;1533;1.2135;2.427;0
3580;1493;1534;1.1371;2.2742;0
3581;1494;1493;1.1499;2.2998;0
3582;1494;1495;1.0969;2.1938;0
3583;1494;1534;0.7477;1.4954;0
3584;1494;1535;1.3598;2.7196;0
3585;1495;1494;1.0969;2.1938;0
3586;1495;1455;1.0297;2.0594;0
3587;1495;1534;1.7534;3.5068;0
3588;1495;1535;1.4435;2.887;0
3589;1496;1456;1.1128;2.2256;0
3590;1496;1455;1.8094;3.6188;0
3591;1496;1457;1.731;3.462;0
3592;1498;1457;1.2684;2.5368;0
3593;1498;1459;1.352;2.704;0
3594;1498;1499;1.0822;2.1644;0
3595;1498;1538;0.96;1.92;0
3596;1499;1500;1.0222;2.0444;0
3597;1499;1539;1.1732;2.3464;0
3598;1499;1540;1.6538;3.3076;0
3599;1500;1459;1.5671;3.1342;0
3600;1500;1501;1.1146;2.2292;0
3601;1500;1539;1.3765;2.753;0
3602;1501;1500;1.1146;2.2292;0
3603;1501;1462;1.5103;3.0206;0
3604;1501;1542;1.5873;3.1746;0
3605;1502;1462;0.6294;1.2588;0
3606;1502;1463;1.2433;2.4866;0
3607;1502;1542;1.1926;2.3852;0
3608;1502;1543;1.4876;2.9752;0
3609;1503;1463;0.9298;1.8596;0
3610;1503;1462;1.1176;2.2352;0
3611;1503;1504;1.0994;2.1988;0
3612;1503;1544;1.1846;2.3692;0
3613;1504;1503;1.0994;2.1988;0
3614;1504;1505;0.7704;1.5408;0
3615;1504;1543;1.4499;2.8998;0
3616;1505;1504;0.7704;1.5408;0
3617;1505;1545;0.8415;1.683;0
3618;1505;1546;1.6448;3.2896;0
3619;1507;1508;1.225;2.45;0
3620;1507;1547;0.9305;1.861;0
3621;1508;1468;1.1969;2.3938;0
3622;1508;1547;1.434;2.868;0
3623;1509;1469;0.7578;1.5156;0
3624;1509;1468;1.5783;3.1566;0
3625;1509;1470;1.3849;2.7698;0
3626;1509;1510;0.7517;1.5034;0
3627;1509;1548;1.5871;3.1742;0
3628;1510;1509;0.7517;1.5034;0
3629;1510;1469;0.8936;1.7872;0
3630;1510;1511;1.1596;2.3192;0
3631;1511;1510;1.1596;2.3192;0
3632;1511;1470;1.3287;2.6574;0
3633;1512;1513;1.251;2.502;0
3634;1512;1551;0.8975;1.795;0
3635;1512;1553;1.1902;2.3804;0
3636;1513;1474;1.4388;2.8776;0
3637;1513;1514;1.2868;2.5736;0
3638;1513;1553;0.9884;0.9884;1
3639;1514;1513;1.2868;2.5736;0
3640;1514;1474;0.9424;1.8848;0
3641;1514;1475;1.0378;2.0756;0
3642;1514;1515;0.5954;1.1908;0
3643;1514;1553;1.7717;3.5434;0
3644;1515;1474;1.2598;1.2598;1
3645;1515;1476;1.5837;3.1674;0
3646;1515;1554;1.4369;2.8738;0
3647;1515;1555;1.2931;1.2931;1
3648;1516;1476;0.6742;1.3484;0
3649;1516;1477;1.2925;2.585;0
3650;1517;1477;1.5489;3.0978;0
3651;1517;1478;1.362;2.724;0
3652;1518;1478;1.0432;1.0432;1
3653;1518;1557;1.3775;2.755;0
